chr1	236523872	236544815	ENST00000238181.11	0	+	236526070	236544815	0,0,0	7	189,148,89,211,27,89,66,	0,2095,13624,15006,18888,19687,20877,	chr1	236539000	236540000
chr1	236523981	236552981	ENST00000366584.9	0	+	236526070	236548161	0,0,0	10	80,148,89,211,120,57,27,89,166,4970,	0,1986,13515,14897,16582,17672,18779,19578,20768,24030,	chr1	236539000	236540000
chr1	236523984	236539222	ENST00000532826.5	0	+	236523984	236523984	0,0,0	4	77,148,89,344,	0,1983,13512,14894,	chr1	236539000	236540000
chr1	236523984	236542807	ENST00000528782.5	0	+	236523984	236523984	0,0,0	5	77,148,89,211,47,	0,1983,13512,14894,18776,	chr1	236539000	236540000
chr1	236523988	236543609	ENST00000366583.6	0	+	236523988	236523988	0,0,0	7	73,148,89,211,120,57,849,	0,1979,13508,14890,16575,17665,18772,	chr1	236539000	236540000
chr1	236524005	236542827	ENST00000442397.6	0	+	236526070	236538913	0,0,0	5	56,148,89,204,67,	0,1962,13491,14880,18755,	chr1	236539000	236540000
chr1	236524019	236541706	ENST00000434231.6	0	+	236526070	236538995	0,0,0	5	42,148,211,120,53,	0,1948,14859,16544,17634,	chr1	236539000	236540000
chr1	236524023	236549002	ENST00000323938.10	0	+	236526070	236548161	0,0,0	10	38,148,89,130,120,57,27,89,166,991,	0,1944,13473,14936,16540,17630,18737,19536,20726,23988,	chr1	236539000	236540000
chr1	236524580	236548796	ENST00000526634.5	0	+	236526070	236548161	0,0,0	10	160,148,89,211,120,57,27,89,166,785,	0,1387,12916,14298,15983,17073,18180,18979,20169,23431,	chr1	236539000	236540000
chr1	236526070	236548161	ENST00000525042.1	0	+	236526070	236548161	0,0,0	8	45,89,211,27,126,89,166,150,	0,11426,12808,16690,16844,17489,18679,21941,	chr1	236539000	236540000
chr2	950867	1161671	ENST00000452177.5	0	+	950996	1137648	0,0,0	8	201,138,57,58,38,44,42,1240,	0,132650,147328,147485,152537,186754,186900,209564,	chr2	1151000	1152000
chr2	950867	1161671	ENST00000452177.5	0	+	950996	1137648	0,0,0	8	201,138,57,58,38,44,42,1240,	0,132650,147328,147485,152537,186754,186900,209564,	chr2	1156000	1157000
chr2	950867	1161671	ENST00000452177.5	0	+	950996	1137648	0,0,0	8	201,138,57,58,38,44,42,1240,	0,132650,147328,147485,152537,186754,186900,209564,	chr2	1157000	1158000
chr2	950867	1165635	ENST00000450962.5	0	+	950996	1137648	0,0,0	8	201,138,57,58,38,44,42,88,	0,132650,147328,147485,152537,186754,186900,214680,	chr2	1151000	1152000
chr2	950867	1165635	ENST00000450962.5	0	+	950996	1137648	0,0,0	8	201,138,57,58,38,44,42,88,	0,132650,147328,147485,152537,186754,186900,214680,	chr2	1156000	1157000
chr2	950867	1165635	ENST00000450962.5	0	+	950996	1137648	0,0,0	8	201,138,57,58,38,44,42,88,	0,132650,147328,147485,152537,186754,186900,214680,	chr2	1157000	1158000
chr2	1102545	1209230	ENST00000463442.5	0	+	1102545	1102545	0,0,0	7	165,38,44,42,88,92,128,	0,859,35076,35222,63002,70546,106557,	chr2	1151000	1152000
chr2	1102545	1209230	ENST00000463442.5	0	+	1102545	1102545	0,0,0	7	165,38,44,42,88,92,128,	0,859,35076,35222,63002,70546,106557,	chr2	1156000	1157000
chr2	1102545	1209230	ENST00000463442.5	0	+	1102545	1102545	0,0,0	7	165,38,44,42,88,92,128,	0,859,35076,35222,63002,70546,106557,	chr2	1157000	1158000
chr2	950848	1367613	ENST00000308624.10	0	+	950996	1367474	0,0,0	17	220,138,57,58,44,42,88,92,128,130,39,117,72,207,93,111,271,	0,132669,147347,147504,186773,186919,214699,222243,258254,287039,288889,296478,308521,316516,357645,365416,416494,	chr2	1151000	1152000
chr2	950848	1367613	ENST00000308624.10	0	+	950996	1367474	0,0,0	17	220,138,57,58,44,42,88,92,128,130,39,117,72,207,93,111,271,	0,132669,147347,147504,186773,186919,214699,222243,258254,287039,288889,296478,308521,316516,357645,365416,416494,	chr2	1156000	1157000
chr2	950848	1367613	ENST00000308624.10	0	+	950996	1367474	0,0,0	17	220,138,57,58,44,42,88,92,128,130,39,117,72,207,93,111,271,	0,132669,147347,147504,186773,186919,214699,222243,258254,287039,288889,296478,308521,316516,357645,365416,416494,	chr2	1157000	1158000
chr2	950938	1367613	ENST00000407292.1	0	+	950996	1367474	0,0,0	11	130,138,128,130,39,117,72,207,93,111,271,	0,132579,258164,286949,288799,296388,308431,316426,357555,365326,416404,	chr2	1151000	1152000
chr2	950938	1367613	ENST00000407292.1	0	+	950996	1367474	0,0,0	11	130,138,128,130,39,117,72,207,93,111,271,	0,132579,258164,286949,288799,296388,308431,316426,357555,365326,416404,	chr2	1156000	1157000
chr2	950938	1367613	ENST00000407292.1	0	+	950996	1367474	0,0,0	11	130,138,128,130,39,117,72,207,93,111,271,	0,132579,258164,286949,288799,296388,308431,316426,357555,365326,416404,	chr2	1157000	1158000
chr2	1653075	1744442	ENST00000433670.5	0	-	1653547	1744442	0,0,0	16	710,109,157,113,159,117,273,170,118,170,72,72,72,72,72,187,	0,1324,7805,8996,10529,11882,13138,20567,23851,27117,30580,31004,34556,38852,39987,91180,	chr2	1741000	1742000
chr2	1653086	1744502	ENST00000425171.2	0	-	1653648	1744455	0,0,0	16	699,65,109,157,113,159,117,273,170,118,170,72,72,72,72,247,	0,829,1313,7794,8985,10518,11871,13127,20556,23840,27106,30569,30993,38841,39976,91169,	chr2	1741000	1742000
chr2	1631886	1744515	ENST00000252804.9	0	-	1634203	1744455	0,0,0	23	2437,114,133,121,209,135,1504,158,109,157,113,159,117,273,170,118,170,72,72,72,72,72,260,	0,3521,6959,7415,11481,12731,16285,21741,22513,28994,30185,31718,33071,34327,41756,45040,48306,51769,52193,55745,60041,61176,112369,	chr2	1741000	1742000
chr2	1680252	1744852	ENST00000485177.1	0	-	1680252	1680252	0,0,0	7	110,72,72,72,72,72,49,	0,3403,3827,7379,11675,12810,64551,	chr2	1741000	1742000
chr2	17878693	18361616	ENST00000465292.5	0	+	17878693	17878693	0,0,0	5	113,192,119,111,50,	0,38986,291696,439956,482873,	chr2	18095000	18096000
chr2	17878693	18361616	ENST00000465292.5	0	+	17878693	17878693	0,0,0	5	113,192,119,111,50,	0,38986,291696,439956,482873,	chr2	18097000	18098000
chr2	88861220	88861258	ENST00000390240.2	0	-	88861220	88861258	0,0,0	1	38,	0,	chr2	88861000	88862000
chr2	88811185	88861563	ENST00000624935.3	0	-	88811185	88811185	0,0,0	3	510,156,39,	0,7088,50339,	chr2	88861000	88862000
chr2	88861524	88861563	ENST00000390241.3	0	-	88861524	88861563	0,0,0	1	39,	0,	chr2	88861000	88862000
chr2	88861885	88861923	ENST00000390242.2	0	-	88861885	88861923	0,0,0	1	38,	0,	chr2	88861000	88862000
chr2	230538287	230579933	ENST00000414539.1	0	-	230538287	230538287	0,0,0	6	117,54,105,70,84,33,	0,12760,37634,39839,40866,41613,	chr2	230575000	230576000
chr2	230520593	230580006	ENST00000455357.5	0	-	230520593	230520593	0,0,0	7	80,54,76,105,70,84,102,	0,30454,50046,55328,57533,58560,59311,	chr2	230575000	230576000
chr3	3918708	4046708	ENST00000661097.1	0	+	3918708	3918708	0,0,0	7	130,140,33,59,88,122,1050,	0,83720,88322,109285,111329,123096,126950,	chr3	3973000	3974000
chr3	3781351	4467261	ENST00000448413.5	0	-	3827419	4467245	0,0,0	13	1350,161,164,268,177,60,114,115,123,83,75,174,286,	0,7562,41382,45890,287217,594978,629513,635776,636658,638712,667914,671524,685624,	chr3	3973000	3974000
chr3	7298576	7415164	ENST00000461677.6	0	+	7298576	7298576	0,0,0	3	249,155,142,	0,7921,116446,	chr3	7324000	7325000
chr3	7298576	7415164	ENST00000461677.6	0	+	7298576	7298576	0,0,0	3	249,155,142,	0,7921,116446,	chr3	7329000	7330000
chr3	7298682	7682335	ENST00000463676.6	0	+	7298682	7298682	0,0,0	7	143,155,141,201,140,936,2287,	0,7815,116340,153924,162900,279739,381366,	chr3	7324000	7325000
chr3	7298682	7682335	ENST00000463676.6	0	+	7298682	7298682	0,0,0	7	143,155,141,201,140,936,2287,	0,7815,116340,153924,162900,279739,381366,	chr3	7329000	7330000
chr3	6861114	7693670	ENST00000467425.5	0	+	6861388	7686427	0,0,0	13	793,217,142,155,141,201,140,936,247,92,68,119,38,	0,285337,437569,445383,553908,591492,600468,717307,818934,825242,829924,830095,832518,	chr3	7324000	7325000
chr3	6861114	7693670	ENST00000467425.5	0	+	6861388	7686427	0,0,0	13	793,217,142,155,141,201,140,936,247,92,68,119,38,	0,285337,437569,445383,553908,591492,600468,717307,818934,825242,829924,830095,832518,	chr3	7329000	7330000
chr3	6861239	7693686	ENST00000389335.7	0	+	6861388	7691247	0,0,0	11	668,217,142,155,141,201,140,936,247,119,54,	0,285212,437444,445258,553783,591367,600343,717182,818809,829970,832393,	chr3	7324000	7325000
chr3	6861239	7693686	ENST00000389335.7	0	+	6861388	7691247	0,0,0	11	668,217,142,155,141,201,140,936,247,119,54,	0,285212,437444,445258,553783,591367,600343,717182,818809,829970,832393,	chr3	7329000	7330000
chr3	6861239	7693686	ENST00000389336.8	0	+	6861388	7693655	0,0,0	10	668,217,142,155,141,201,140,936,247,54,	0,285212,437444,445258,553783,591367,600343,717182,818809,832393,	chr3	7324000	7325000
chr3	6861239	7693686	ENST00000389336.8	0	+	6861388	7693655	0,0,0	10	668,217,142,155,141,201,140,936,247,54,	0,285212,437444,445258,553783,591367,600343,717182,818809,832393,	chr3	7329000	7330000
chr3	6861239	7693686	ENST00000440923.7	0	+	6861388	7691082	0,0,0	12	668,217,142,155,141,201,140,936,247,68,119,54,	0,285212,437444,445258,553783,591367,600343,717182,818809,829799,829970,832393,	chr3	7324000	7325000
chr3	6861239	7693686	ENST00000440923.7	0	+	6861388	7691082	0,0,0	12	668,217,142,155,141,201,140,936,247,68,119,54,	0,285212,437444,445258,553783,591367,600343,717182,818809,829799,829970,832393,	chr3	7329000	7330000
chr3	7146451	7738774	ENST00000706912.1	0	+	7146451	7737952	0,0,0	8	217,142,155,141,201,140,936,882,	0,152232,160046,268571,306155,315131,431970,591441,	chr3	7324000	7325000
chr3	7146451	7738774	ENST00000706912.1	0	+	7146451	7737952	0,0,0	8	217,142,155,141,201,140,936,882,	0,152232,160046,268571,306155,315131,431970,591441,	chr3	7329000	7330000
chr3	6861114	7741533	ENST00000357716.9	0	+	6861388	7740406	0,0,0	10	793,217,142,155,141,201,140,936,247,1177,	0,285337,437569,445383,553908,591492,600468,717307,818934,879242,	chr3	7324000	7325000
chr3	6861114	7741533	ENST00000357716.9	0	+	6861388	7740406	0,0,0	10	793,217,142,155,141,201,140,936,247,1177,	0,285337,437569,445383,553908,591492,600468,717307,818934,879242,	chr3	7329000	7330000
chr3	6861114	7741533	ENST00000486284.5	0	+	6861388	7686427	0,0,0	11	793,217,142,155,141,201,140,936,247,92,1177,	0,285337,437569,445383,553908,591492,600468,717307,818934,825242,879242,	chr3	7324000	7325000
chr3	6861114	7741533	ENST00000486284.5	0	+	6861388	7686427	0,0,0	11	793,217,142,155,141,201,140,936,247,92,1177,	0,285337,437569,445383,553908,591492,600468,717307,818934,825242,879242,	chr3	7329000	7330000
chr3	8498608	8611924	ENST00000439407.1	0	-	8498608	8498608	0,0,0	4	241,136,132,67,	0,104635,112619,113249,	chr3	8607000	8608000
chr3	41800132	41854911	ENST00000460406.1	0	-	41800132	41800132	0,0,0	5	161,84,108,95,42,	0,19290,35731,53949,54737,	chr3	41821000	41822000
chr3	41246598	41962103	ENST00000301831.9	0	-	41246928	41954759	0,0,0	37	394,86,186,99,167,106,49,93,145,52,95,52,57,122,134,128,183,162,84,108,79,47,182,61,105,97,70,119,93,76,84,102,163,140,100,186,88,	0,2890,151480,208898,216488,319426,369070,417008,434909,435154,458458,458655,468638,468848,471129,507762,543062,553533,572824,589265,637275,648919,650223,651833,654126,661246,664718,664942,666208,669378,671858,673118,685245,689202,691499,708023,715417,	chr3	41490000	41491000
chr3	41246598	41962103	ENST00000301831.9	0	-	41246928	41954759	0,0,0	37	394,86,186,99,167,106,49,93,145,52,95,52,57,122,134,128,183,162,84,108,79,47,182,61,105,97,70,119,93,76,84,102,163,140,100,186,88,	0,2890,151480,208898,216488,319426,369070,417008,434909,435154,458458,458655,468638,468848,471129,507762,543062,553533,572824,589265,637275,648919,650223,651833,654126,661246,664718,664942,666208,669378,671858,673118,685245,689202,691499,708023,715417,	chr3	41821000	41822000
chr3	98262713	98325185	ENST00000688712.1	0	-	98262713	98262713	0,0,0	3	429,58,93,	0,14704,62379,	chr3	98273000	98274000
chr3	98262713	98325185	ENST00000688712.1	0	-	98262713	98262713	0,0,0	3	429,58,93,	0,14704,62379,	chr3	98277000	98278000
chr3	98262716	98325185	ENST00000689242.1	0	-	98262716	98262716	0,0,0	2	426,93,	0,62376,	chr3	98273000	98274000
chr3	98262716	98325185	ENST00000689242.1	0	-	98262716	98262716	0,0,0	2	426,93,	0,62376,	chr3	98277000	98278000
chr3	98262713	98325219	ENST00000692007.1	0	-	98262713	98262713	0,0,0	3	429,434,127,	0,14328,62379,	chr3	98273000	98274000
chr3	98262713	98325219	ENST00000692007.1	0	-	98262713	98262713	0,0,0	3	429,434,127,	0,14328,62379,	chr3	98277000	98278000
chr3	98233650	98457898	ENST00000508616.1	0	+	98233650	98233650	0,0,0	4	26,123,39,204,	0,78235,108740,224044,	chr3	98240000	98241000
chr3	98233650	98457898	ENST00000508616.1	0	+	98233650	98233650	0,0,0	4	26,123,39,204,	0,78235,108740,224044,	chr3	98273000	98274000
chr3	98233650	98457898	ENST00000508616.1	0	+	98233650	98233650	0,0,0	4	26,123,39,204,	0,78235,108740,224044,	chr3	98277000	98278000
chr4	5542771	5709548	ENST00000475313.5	0	-	5543130	5697635	0,0,0	23	138,167,102,197,88,215,228,123,205,455,160,176,240,325,140,135,54,110,187,69,167,55,720,	0,274,22486,25672,31913,33468,41851,72650,75706,79765,82977,85787,89021,97742,120335,122743,138488,142598,146385,148493,151563,154821,166057,	chr4	5616000	5617000
chr4	5542771	5709548	ENST00000475313.5	0	-	5543130	5697635	0,0,0	23	138,167,102,197,88,215,228,123,205,455,160,176,240,325,140,135,54,110,187,69,167,55,720,	0,274,22486,25672,31913,33468,41851,72650,75706,79765,82977,85787,89021,97742,120335,122743,138488,142598,146385,148493,151563,154821,166057,	chr4	5618000	5619000
chr4	5562438	5708559	ENST00000344408.10	0	-	5562847	5708513	0,0,0	22	677,102,197,88,215,228,123,205,455,160,176,240,325,140,135,54,110,187,69,167,55,274,	0,2819,6005,12246,13801,22184,52983,56039,60098,63310,66120,69354,78075,100668,103076,118821,122931,126718,128826,131896,135154,145847,	chr4	5616000	5617000
chr4	5562438	5708559	ENST00000344408.10	0	-	5562847	5708513	0,0,0	22	677,102,197,88,215,228,123,205,455,160,176,240,325,140,135,54,110,187,69,167,55,274,	0,2819,6005,12246,13801,22184,52983,56039,60098,63310,66120,69354,78075,100668,103076,118821,122931,126718,128826,131896,135154,145847,	chr4	5618000	5619000
chr4	5562438	5709548	ENST00000310917.6	0	-	5562847	5697635	0,0,0	22	677,102,197,88,215,228,123,205,455,160,176,240,325,140,135,54,110,187,69,167,55,720,	0,2819,6005,12246,13801,22184,52983,56039,60098,63310,66120,69354,78075,100668,103076,118821,122931,126718,128826,131896,135154,146390,	chr4	5616000	5617000
chr4	5562438	5709548	ENST00000310917.6	0	-	5562847	5697635	0,0,0	22	677,102,197,88,215,228,123,205,455,160,176,240,325,140,135,54,110,187,69,167,55,720,	0,2819,6005,12246,13801,22184,52983,56039,60098,63310,66120,69354,78075,100668,103076,118821,122931,126718,128826,131896,135154,146390,	chr4	5618000	5619000
chr4	5562788	5709063	ENST00000509670.1	0	-	5631895	5697635	0,0,0	23	327,102,197,88,215,228,123,205,455,160,176,240,317,140,135,54,110,187,69,167,55,94,235,	0,2469,5655,11896,13451,21834,52633,55689,59748,62960,65770,69004,77733,100318,102726,118471,122581,126368,128476,131546,134804,145258,146040,	chr4	5616000	5617000
chr4	5562788	5709063	ENST00000509670.1	0	-	5631895	5697635	0,0,0	23	327,102,197,88,215,228,123,205,455,160,176,240,317,140,135,54,110,187,69,167,55,94,235,	0,2469,5655,11896,13451,21834,52633,55689,59748,62960,65770,69004,77733,100318,102726,118471,122581,126368,128476,131546,134804,145258,146040,	chr4	5618000	5619000
chr4	5897372	5990064	ENST00000639345.1	0	-	5959374	5990064	0,0,0	8	8077,2925,122,49,183,57,165,1718,	0,59329,67651,70041,76286,78526,82801,90974,	chr4	5929000	5930000
chr4	57030772	57065603	ENST00000512512.3	0	-	57030772	57030772	0,0,0	5	564,127,117,110,115,	0,1653,2422,10051,34716,	chr4	57052000	57053000
chr4	57030772	57110385	ENST00000295666.6	0	-	57031316	57110351	0,0,0	5	564,127,117,110,509,	0,1653,2422,10051,79104,	chr4	57052000	57053000
chr4	57032037	57110385	ENST00000514062.2	0	-	57032414	57110351	0,0,0	4	515,117,110,509,	0,1157,8786,77839,	chr4	57052000	57053000
chr4	58780625	58984141	ENST00000513551.1	0	-	58780625	58780625	0,0,0	5	501,98,226,100,136,	0,1919,3410,196388,203380,	chr4	58943000	58944000
chr4	58847167	58984102	ENST00000510941.5	0	-	58847167	58847167	0,0,0	4	198,124,85,97,	0,10457,13717,136838,	chr4	58943000	58944000
chr4	58850969	58984152	ENST00000510371.5	0	-	58850969	58850969	0,0,0	3	236,85,147,	0,9915,133036,	chr4	58943000	58944000
chr4	58860510	58977097	ENST00000503232.1	0	-	58860510	58860510	0,0,0	3	98,85,84,	0,374,116503,	chr4	58943000	58944000
chr4	58939287	58984194	ENST00000662149.1	0	-	58939287	58939287	0,0,0	2	461,189,	0,44718,	chr4	58943000	58944000
chr4	58939287	58988157	ENST00000669862.1	0	-	58939287	58939287	0,0,0	3	461,140,54,	0,48528,48816,	chr4	58943000	58944000
chr4	70518568	70532743	ENST00000339336.9	0	+	70518777	70532465	0,0,0	9	86,69,84,66,90,36,27,262,289,	0,194,4186,5299,6303,10154,10615,12470,13886,	chr4	70518000	70519000
chr4	70518584	70532514	ENST00000504451.1	0	+	70518777	70532465	0,0,0	9	70,69,81,66,90,36,27,262,60,	0,178,4173,5283,6287,10138,10599,12454,13870,	chr4	70518000	70519000
chr4	77157224	77433388	ENST00000497512.5	0	+	77157224	77157224	0,0,0	12	282,138,138,251,79,99,206,111,314,57,194,182,	0,1308,2142,3496,4255,4424,7049,21731,27872,34986,275015,275982,	chr4	77304000	77305000
chr4	77157224	77433388	ENST00000497512.5	0	+	77157224	77157224	0,0,0	12	282,138,138,251,79,99,206,111,314,57,194,182,	0,1308,2142,3496,4255,4424,7049,21731,27872,34986,275015,275982,	chr4	77370000	77371000
chr4	77157224	77433388	ENST00000497512.5	0	+	77157224	77157224	0,0,0	12	282,138,138,251,79,99,206,111,314,57,194,182,	0,1308,2142,3496,4255,4424,7049,21731,27872,34986,275015,275982,	chr4	77406000	77407000
chr4	77187763	77432380	ENST00000514756.1	0	+	77187763	77187763	0,0,0	5	44,57,131,145,141,	0,4447,196873,243962,244476,	chr4	77304000	77305000
chr4	77187763	77432380	ENST00000514756.1	0	+	77187763	77187763	0,0,0	5	44,57,131,145,141,	0,4447,196873,243962,244476,	chr4	77370000	77371000
chr4	77187763	77432380	ENST00000514756.1	0	+	77187763	77187763	0,0,0	5	44,57,131,145,141,	0,4447,196873,243962,244476,	chr4	77406000	77407000
chr4	77394490	77494286	ENST00000513871.1	0	-	77394490	77394490	0,0,0	3	247,202,122,	0,5102,99674,	chr4	77406000	77407000
chr4	165361193	165482322	ENST00000513982.5	0	+	165464418	165482322	0,0,0	4	118,197,168,81,	0,103196,106494,121048,	chr4	165430000	165431000
chr4	165379007	165498547	ENST00000402744.9	0	+	165379221	165497610	0,0,0	9	521,197,168,118,183,140,100,119,1036,	0,85382,88680,103234,105414,108430,114163,116551,118504,	chr4	165430000	165431000
chr4	165415084	165482347	ENST00000431967.5	0	+	165464418	165482347	0,0,0	4	162,197,168,106,	0,49305,52603,67157,	chr4	165430000	165431000
chr4	165418225	165484438	ENST00000511992.1	0	+	165464418	165484438	0,0,0	5	63,197,168,118,17,	0,46164,49462,64016,66196,	chr4	165430000	165431000
chr5	8525178	8528679	ENST00000505784.1	0	+	8525178	8525178	0,0,0	2	166,169,	0,3332,	chr5	8526000	8527000
chr5	8525147	8560958	ENST00000659580.1	0	+	8525147	8525147	0,0,0	5	197,168,285,143,271,	0,3363,8498,34929,35540,	chr5	8526000	8527000
chr5	8525147	8560958	ENST00000659580.1	0	+	8525147	8525147	0,0,0	5	197,168,285,143,271,	0,3363,8498,34929,35540,	chr5	8543000	8544000
chr5	8525143	8561678	ENST00000657075.1	0	+	8525143	8525143	0,0,0	5	201,202,285,143,125,	0,3333,8502,34933,36410,	chr5	8526000	8527000
chr5	8525143	8561678	ENST00000657075.1	0	+	8525143	8525143	0,0,0	5	201,202,285,143,125,	0,3333,8502,34933,36410,	chr5	8543000	8544000
chr5	8525158	8561682	ENST00000654467.1	0	+	8525158	8525158	0,0,0	4	186,285,143,129,	0,8487,34918,36395,	chr5	8526000	8527000
chr5	8525158	8561682	ENST00000654467.1	0	+	8525158	8525158	0,0,0	4	186,285,143,129,	0,8487,34918,36395,	chr5	8543000	8544000
chr5	125036637	125150729	ENST00000512965.2	0	+	125036637	125036637	0,0,0	4	228,83,44,1202,	0,5519,71571,112890,	chr5	125145000	125146000
chr5	125036637	125150729	ENST00000512965.2	0	+	125036637	125036637	0,0,0	4	228,83,44,1202,	0,5519,71571,112890,	chr5	125146000	125147000
chr5	124893359	125586284	ENST00000647105.1	0	+	124893359	124893359	0,0,0	7	204,83,96,97,68,116,838,	0,148797,431992,547239,626168,690187,692087,	chr5	125145000	125146000
chr5	124893359	125586284	ENST00000647105.1	0	+	124893359	124893359	0,0,0	7	204,83,96,97,68,116,838,	0,148797,431992,547239,626168,690187,692087,	chr5	125146000	125147000
chr6	8341936	8388855	ENST00000651914.1	0	-	8341936	8341936	0,0,0	5	712,113,39,63,96,	0,20783,26441,36845,46823,	chr6	8351000	8352000
chr6	8341936	8388881	ENST00000670476.1	0	-	8341936	8341936	0,0,0	3	712,106,122,	0,36802,46823,	chr6	8351000	8352000
chr6	8341938	8388881	ENST00000655767.1	0	-	8341938	8341938	0,0,0	4	710,113,106,122,	0,20781,36800,46821,	chr6	8351000	8352000
chr6	8342296	8389183	ENST00000661402.1	0	-	8342296	8342296	0,0,0	2	352,424,	0,46463,	chr6	8351000	8352000
chr6	8158161	8760447	ENST00000644718.1	0	+	8158161	8158161	0,0,0	9	99,107,160,86,108,69,59,107,71,	0,9652,71952,80769,149291,279801,400423,596624,602215,	chr6	8351000	8352000
chr6	29528749	29533556	ENST00000648831.1	0	+	29528749	29528749	0,0,0	5	31,63,95,117,1477,	0,772,1199,2302,3330,	chr6	29533000	29534000
chr6	29529442	29533560	ENST00000647732.1	0	+	29529442	29529442	0,0,0	1	4118,	0,	chr6	29533000	29534000
chr6	29529419	29533665	ENST00000434657.5	0	+	29529419	29529419	0,0,0	3	165,95,2614,	0,529,1632,	chr6	29533000	29534000
chr6	29849549	29885615	ENST00000647952.1	0	-	29849549	29849549	0,0,0	4	1080,165,93,2062,	0,2772,7796,34004,	chr6	29850000	29851000
chr6	31010473	31035402	ENST00000561890.1	0	+	31010706	31034938	0,0,0	4	303,4599,386,731,	0,15028,21722,24198,	chr6	31012000	31013000
chr6	31111222	31112575	ENST00000259870.4	0	-	31111380	31112555	0,0,0	2	1069,87,	0,1266,	chr6	31112000	31113000
chr6	31114824	31117299	ENST00000493289.1	0	+	31114824	31114824	0,0,0	2	67,210,	0,2265,	chr6	31115000	31116000
chr6	31114824	31117299	ENST00000493289.1	0	+	31114824	31114824	0,0,0	2	67,210,	0,2265,	chr6	31116000	31117000
chr6	31114749	31118820	ENST00000467107.1	0	+	31114749	31114749	0,0,0	2	142,3685,	0,386,	chr6	31115000	31116000
chr6	31114749	31118820	ENST00000467107.1	0	+	31114749	31114749	0,0,0	2	142,3685,	0,386,	chr6	31116000	31117000
chr6	31115086	31120446	ENST00000376288.3	0	-	31116024	31120419	0,0,0	2	2443,112,	0,5248,	chr6	31115000	31116000
chr6	31115086	31120446	ENST00000376288.3	0	-	31116024	31120419	0,0,0	2	2443,112,	0,5248,	chr6	31116000	31117000
chr6	31115086	31120446	ENST00000376288.3	0	-	31116024	31120419	0,0,0	2	2443,112,	0,5248,	chr6	31120000	31121000
chr6	31114772	31133694	ENST00000548049.1	0	+	31114772	31114772	0,0,0	4	119,161,77,142,	0,10906,14796,18780,	chr6	31115000	31116000
chr6	31114772	31133694	ENST00000548049.1	0	+	31114772	31114772	0,0,0	4	119,161,77,142,	0,10906,14796,18780,	chr6	31116000	31117000
chr6	31114772	31133694	ENST00000548049.1	0	+	31114772	31114772	0,0,0	4	119,161,77,142,	0,10906,14796,18780,	chr6	31120000	31121000
chr6	31114772	31133694	ENST00000548049.1	0	+	31114772	31114772	0,0,0	4	119,161,77,142,	0,10906,14796,18780,	chr6	31123000	31124000
chr6	31114772	31133694	ENST00000548049.1	0	+	31114772	31114772	0,0,0	4	119,161,77,142,	0,10906,14796,18780,	chr6	31125000	31126000
chr6	31114772	31133694	ENST00000548049.1	0	+	31114772	31114772	0,0,0	4	119,161,77,142,	0,10906,14796,18780,	chr6	31126000	31127000
chr6	31114772	31133694	ENST00000548049.1	0	+	31114772	31114772	0,0,0	4	119,161,77,142,	0,10906,14796,18780,	chr6	31128000	31129000
chr6	31114833	31138731	ENST00000550838.1	0	+	31114833	31114833	0,0,0	3	58,101,373,	0,10905,23525,	chr6	31115000	31116000
